,ImagesCount,ModelName,IsPretrained,Purpose,TrialNumber,"DiceAccuracy(threshold=0.5,smoothing=1)",DiceLoss(smoothing=1)
7816,1088,AttDs,pretrained,train,11,0.914331428706646,0.1617288589477539
7817,1152,AttDs,pretrained,train,11,0.9178347140550613,0.1371249407529831
7818,1216,AttDs,pretrained,train,11,0.9220049306750298,0.1218025386333465
7819,1280,AttDs,pretrained,train,11,0.9232398793101311,0.1119573265314102
7820,1344,AttDs,pretrained,train,11,0.9068152308464051,0.1205728352069854
7821,1408,AttDs,pretrained,train,11,0.9177394136786461,0.106676734983921
7822,1472,AttDs,pretrained,train,11,0.9307525902986526,0.0891389548778534
7823,1536,AttDs,pretrained,train,11,0.9258771240711213,0.0914592817425727
7824,1600,AttDs,pretrained,train,11,0.9353501796722413,0.0796190127730369
7825,1631,AttDs,pretrained,train,11,0.937938254326582,0.0761032626032829
7826,1663,AttDs,pretrained,train,11,0.9227951765060425,0.0893234238028526
7827,1727,AttDs,pretrained,train,11,0.9420226141810418,0.0700659677386283
7828,1791,AttDs,pretrained,train,11,0.9330126121640205,0.0783679857850074
7829,1855,AttDs,pretrained,train,11,0.9350016638636589,0.0755224972963333
7830,1919,AttDs,pretrained,train,11,0.9411956816911698,0.0680898129940033
7831,1983,AttDs,pretrained,train,11,0.9421091563999653,0.0669618472456932
7832,2047,AttDs,pretrained,train,11,0.9451713636517525,0.0632021203637123
7833,2111,AttDs,pretrained,train,11,0.9414006918668747,0.0665072947740554
7834,2175,AttDs,pretrained,train,11,0.9369266778230668,0.0706787034869194
7835,2239,AttDs,pretrained,train,11,0.9493284560739995,0.0583630390465259
7836,2303,AttDs,pretrained,train,11,0.9452960453927517,0.0619297847151756
7837,2367,AttDs,pretrained,train,11,0.947406679391861,0.0595215894281864
7838,2431,AttDs,pretrained,train,11,0.9524046108126641,0.0543866716325283
7839,2495,AttDs,pretrained,train,11,0.9503276385366917,0.0563971251249313
7840,2559,AttDs,pretrained,train,11,0.9539753273129464,0.0527236387133598
7841,2623,AttDs,pretrained,train,11,0.9559311047196389,0.0503531247377395
7842,2687,AttDs,pretrained,train,11,0.9409226141870022,0.0653072819113731
7843,2751,AttDs,pretrained,train,11,0.9474682919681073,0.0585052892565727
7844,2815,AttDs,pretrained,train,11,0.9490816146135331,0.0571249946951866
7845,2879,AttDs,pretrained,train,11,0.9432992860674859,0.0623859241604805
7846,2943,AttDs,pretrained,train,11,0.9492197819054127,0.0568012557923793
7847,3007,AttDs,pretrained,train,11,0.9571343138813972,0.0488424263894557
7848,3071,AttDs,pretrained,train,11,0.9505797624588013,0.0551834926009178
7849,3135,AttDs,pretrained,train,11,0.9492433592677118,0.0562202334403991
7850,3199,AttDs,pretrained,train,11,0.956367276608944,0.0492904931306839
7851,3262,AttDs,pretrained,train,11,0.9509864449501038,0.0542059950530529
7852,3326,AttDs,pretrained,train,11,0.9512557499110699,0.0543204918503761
7853,3390,AttDs,pretrained,train,11,0.9511182866990567,0.0542049780488014
7854,3454,AttDs,pretrained,train,11,0.9602261148393155,0.0453102700412273
7855,3518,AttDs,pretrained,train,11,0.9558680579066277,0.0493661575019359
7856,3582,AttDs,pretrained,train,11,0.9538254477083683,0.0513364933431148
7857,3646,AttDs,pretrained,train,11,0.95705621317029,0.048278234899044
7858,3710,AttDs,pretrained,train,11,0.9545382931828499,0.0509495362639427
7859,3774,AttDs,pretrained,train,11,0.9590175151824952,0.0461979694664478
7860,3838,AttDs,pretrained,train,11,0.958067610859871,0.0467740669846534
7861,3902,AttDs,pretrained,train,11,0.950483649969101,0.0542993545532226
7862,3966,AttDs,pretrained,train,11,0.953432347625494,0.051327146589756
7863,4030,AttDs,pretrained,train,11,0.9543117582798005,0.0504980273544788
7864,4094,AttDs,pretrained,train,11,0.9556411318480968,0.0491726770997047
7865,4158,AttDs,pretrained,train,11,0.9552399329841137,0.0496426299214363
